Date/Time,Seed I/O 1 - Indoor RH (%),Seed I/O 1 - Indoor Temp (°F),Seed I/O 1 - GH #2 PAR (PAR),Seed I/O 1 - Heater 1,Seed I/O 1 - HAF Fans,Seed I/O 1 - Shutter,Seed I/O 1 - Roof Vent,Greenhouse #2 - Zone Temperature (°F),Greenhouse #2 - Zone Relative Humidity (%),Greenhouse #2 - Heating Setpoint (°F),Greenhouse #2 - Cooling Setpoint (°F),Greenhouse #2 - Rel Humidity Setpoint (%),
12/4/2018 04:45,87.41,55.86,0,21,55,0,0,55.87,87.4,55,80,70,
12/4/2018 05:00,80.71,59.09,0,0,60,0,0,59.09,80.71,55,80,70,
12/4/2018 05:15,88.43,54.73,0,60,60,0,0,54.73,88.43,55,80,70,
12/4/2018 05:30,80.67,59.17,0,0,56,0,0,59.18,80.67,55,80,70,
12/4/2018 05:45,87.48,55.99,0,60,60,0,0,55.99,87.48,55,80,70,
12/4/2018 06:00,83.76,56.59,0,0,60,0,0,56.59,83.76,55,80,70,
12/4/2018 06:15,80,59.52,0,0,60,0,0,59.52,80,55,80,70,
12/4/2018 06:30,84.7,56.07,0,50,55,0,0,56.07,84.7,55,80,70,
12/4/2018 06:45,83.34,56.28,0,0,57,0,0,56.28,83.34,55,80,70,
12/4/2018 07:00,80.38,58.63,0,0,60,0,0,58.63,80.37,55.59,80,68.03,
12/4/2018 07:15,83.02,59.9,0,29,56,0,0,59.9,83.02,58,80,60,
12/4/2018 07:30,78.28,57.12,0,60,60,0,0,57.12,78.28,58,80,60,
12/4/2018 07:45,73.81,60.97,0.43,0,57,0,0,60.97,73.81,58,80,60,
12/4/2018 08:00,77.12,61.75,37.19,0,60,0,0,61.75,77.12,58,80,60,
12/4/2018 08:15,79.02,60.28,213.7,0,60,0,0,60.28,79.02,58,80,60,
12/4/2018 08:30,79.39,60.85,235.21,0,60,0,0,60.85,79.38,58,80,60,
12/4/2018 08:45,76.33,60.33,252.23,32,56,0,0,60.33,76.32,59.38,80,59.02,
12/4/2018 09:00,65.36,69.14,366.75,0,60,0,0,69.14,65.36,65,80,55,
12/4/2018 09:15,66.14,68.9,381.01,0,60,0,0,68.91,66.14,65,80,55,
12/4/2018 09:30,67.13,67.62,405.64,0,57,0,0,67.63,67.13,65,80,55,
12/4/2018 09:45,64.18,67.94,418.23,0,60,0,0,67.94,64.18,65,80,55,
12/4/2018 10:00,59.22,66.94,442.46,0,56,0,0,66.94,59.22,65,80,55,
12/4/2018 10:15,55.08,66.83,476.3,0,60,0,0,66.83,55.08,65,80,55,
12/4/2018 10:30,56.88,67.87,507.5,0,60,0,0,67.87,56.88,65,80,55,
12/4/2018 10:45,54.56,67.8,520.25,0,57,0,0,67.81,54.56,65,80,55,
12/4/2018 11:00,59.53,69.57,526.34,0,56,0,0,69.57,59.53,65,80,55,
12/4/2018 11:15,56.67,69.3,535.84,0,57,0,0,69.3,56.67,65,80,55,
12/4/2018 11:30,54.28,68,528.11,0,60,0,0,68,54.28,65,80,55,
12/4/2018 11:45,56.36,70.02,540.71,0,60,0,0,70.03,56.36,65,80,55,
12/4/2018 12:00,57.12,72.06,567.89,0,59,0,0,72.06,57.12,65,80,55,
12/4/2018 12:15,53.66,70.04,703.96,0,60,0,0,70.04,53.66,65,80,55,
12/4/2018 12:30,58.48,70.8,659.85,0,59,0,0,70.81,58.48,65,80,55,
12/4/2018 12:45,54.32,70.64,552.38,0,58,0,0,70.64,54.32,65,80,55,
12/4/2018 13:00,54.66,70.19,549.91,0,59,0,0,70.19,54.67,65,80,55,
12/4/2018 13:15,58.95,69.36,542.91,0,60,0,0,69.36,58.95,65,80,55,
12/4/2018 13:30,56.51,69.32,534.26,0,60,0,0,69.32,56.51,65,80,55,
12/4/2018 13:45,57.87,68.96,532.63,0,60,0,0,68.96,57.87,65,80,55,
12/4/2018 14:00,58.53,70.22,480.33,0,60,0,0,70.22,58.53,65,80,55,
12/4/2018 14:15,61.16,69,476.2,0,60,0,0,69.01,61.16,65,80,55,
12/4/2018 14:30,56.41,68.63,493.47,0,58,0,0,68.64,56.41,65,80,55,
12/4/2018 14:45,56.33,67.82,485.29,0,60,0,0,67.83,56.33,65,80,55,
12/4/2018 15:00,55.72,66.76,465.35,0,59,0,0,66.77,55.72,65,80,55,
12/4/2018 15:15,59.42,68.43,449.23,0,60,0,0,68.44,59.42,65,80,55,
12/4/2018 15:30,60.71,69.14,437,0,59,0,0,69.14,60.71,65,80,55,
12/4/2018 15:45,61.66,67.57,394.81,0,59,0,0,67.57,61.66,65,80,55,
12/4/2018 16:00,67.02,66.43,257.72,40,59,0,0,66.44,67.02,65,80,55,
12/4/2018 16:15,67.01,64.63,226,60,60,0,0,64.64,67,65,80,55,
12/4/2018 16:30,62.05,64.68,224.59,59,60,0,0,64.69,62.05,65,80,55,
12/4/2018 16:45,58.12,68.25,210.82,0,60,0,0,68.25,58.12,65,80,55,
12/4/2018 17:00,62.23,67.59,195.39,0,59,0,0,67.59,62.23,65,80,55,
12/4/2018 17:15,61.9,65.79,185.35,13,60,0,0,65.79,61.9,63.21,80,57.99,
12/4/2018 17:30,67.71,61.4,183.67,60,60,0,0,61.4,67.71,62,80,60,
12/4/2018 17:45,65.72,62.98,187.06,0,60,0,0,62.98,65.72,62,80,60,
12/4/2018 18:00,62.34,65.54,188.59,0,59,0,0,65.54,62.34,62,80,60,
12/4/2018 18:15,64.18,63.89,183.32,14,60,0,0,63.89,64.18,62,80,60,
12/4/2018 18:30,66.99,63.18,180.22,57,60,0,0,63.18,66.99,62,80,60,
12/4/2018 18:45,67.64,61.47,189.34,59,59,0,0,61.47,67.64,62,80,60,
12/4/2018 19:00,67.14,61.78,179.14,60,60,0,0,61.78,67.14,62,80,60,
12/4/2018 19:15,69.84,63.15,180.09,0,60,0,0,63.15,69.84,57.79,80,66.01,
12/4/2018 19:30,81.31,55.64,182.35,60,60,0,0,55.64,81.31,55,80,70,
12/4/2018 19:45,76.79,59.15,189.25,0,59,0,0,59.15,76.79,55,80,70,
12/4/2018 20:00,78.39,56.93,181.57,0,59,0,0,56.93,78.38,55,80,70,
12/4/2018 20:15,81.16,57.7,183.4,0,59,0,0,57.7,81.16,55,80,70,
12/4/2018 20:30,76.25,57.51,187.49,0,60,0,0,57.52,76.25,55,80,70,
12/4/2018 20:45,82.14,55.82,192.58,59,60,0,0,55.82,82.14,55,80,70,
12/4/2018 21:00,77.39,58.45,182.9,0,60,0,0,58.45,77.39,55,80,70,
12/4/2018 21:15,80.43,55.69,184.39,30,59,0,0,55.69,80.43,55,80,70,
12/4/2018 21:30,78.35,56.86,0,0,60,0,0,56.86,78.35,55,80,70,
12/4/2018 21:45,77.05,58.94,0,0,59,0,0,58.95,77.05,55,80,70,
12/4/2018 22:00,81.8,56.38,0,43,59,0,0,56.38,81.8,55,80,70,
12/4/2018 22:15,80.99,55.42,0,46,60,0,0,55.42,80.99,55,80,70,
12/4/2018 22:30,77.81,58.5,0,0,59,0,0,58.51,77.81,55,80,70,
12/4/2018 22:45,79.38,58.98,0,0,60,0,0,58.99,79.38,55,80,70,
12/4/2018 23:00,82.55,56.42,0,34,59,0,0,56.42,82.55,55,80,70,
12/4/2018 23:15,82.15,54.84,0,60,60,0,0,54.84,82.15,55,80,70,
12/4/2018 23:30,78.3,57.11,0,0,59,0,0,57.11,78.3,55,80,70,
12/4/2018 23:45,79.21,59.19,0,0,59,0,0,59.19,79.21,55,80,70,
12/5/2018 00:00,84.29,56.17,0,54,60,0,0,56.17,84.29,55,80,70,
12/5/2018 00:15,82.62,55.24,0,52,59,0,0,55.24,82.62,55,80,70,
12/5/2018 00:30,78.1,57.01,0,0,59,0,0,57.01,78.1,55,80,70,
12/5/2018 00:45,77.35,58.56,0,0,59,0,0,58.56,77.35,55,80,70,
12/5/2018 01:00,82.11,58.62,0,0,59,0,0,58.62,82.11,55,80,70,
12/5/2018 01:15,85.35,55.96,0,60,60,0,0,55.96,85.35,55,80,70,
12/5/2018 01:30,80.58,55.79,0,14,59,0,0,55.79,80.58,55,80,70,
12/5/2018 01:45,78.27,57.42,0,0,60,0,0,57.42,78.27,55,80,70,
12/5/2018 02:00,78.09,58.73,0,0,59,0,0,58.73,78.09,55,80,70,
12/5/2018 02:15,83.54,57.39,0,14,60,0,0,57.39,83.54,55,80,70,
12/5/2018 02:30,83.24,54.7,0,59,59,0,0,54.71,83.24,55,80,70,
12/5/2018 02:45,79.78,56.36,0,0,59,0,0,56.36,79.78,55,80,70,
12/5/2018 03:00,76.32,58.55,0,0,59,0,0,58.55,76.33,55,80,70,
12/5/2018 03:15,81.11,57.79,0,0,59,0,0,57.79,81.11,55,80,70,
12/5/2018 03:30,83.99,55.96,0,59,59,0,0,55.96,83.99,55,80,70,
12/5/2018 03:45,82.36,54.81,0,60,60,0,0,54.81,82.36,55,80,70,
12/5/2018 04:00,78.72,56.25,0,0,59,0,0,56.25,78.72,55,80,70,
12/5/2018 04:15,76.85,59.2,0,0,60,0,0,59.2,76.86,55,80,70,
12/5/2018 04:30,82.71,57.44,0,2,60,0,0,57.44,82.71,55,80,70,
12/5/2018 04:45,83.63,54.72,0,60,60,0,0,54.72,83.63,55,80,70,
12/5/2018 05:00,79.74,56.24,0,0,60,0,0,56.24,79.74,55,80,70,
12/5/2018 05:15,77.62,57.94,0,0,59,0,0,57.94,77.62,55,80,70,
12/5/2018 05:30,78.56,58.93,0,0,59,0,0,58.93,78.56,55,80,70,
12/5/2018 05:45,83.57,56.92,0,14,60,0,0,56.92,83.57,55,80,70,
12/5/2018 06:00,84.54,55.13,0,60,60,0,0,55.13,84.54,55,80,70,
12/5/2018 06:15,80.84,55.13,0,57,59,0,0,55.13,80.84,55,80,70,
12/5/2018 06:30,77.92,57.21,0,0,59,0,0,57.21,77.92,55,80,70,
12/5/2018 06:45,77.5,59.28,0,0,59,0,0,59.28,77.5,55,80,70,
12/5/2018 07:00,82.56,57.61,0,31,59,0,0,57.61,82.56,55.32,80,68.95,
12/5/2018 07:15,80.78,57.4,0,59,59,0,0,57.4,80.78,58,80,60,
12/5/2018 07:30,77.77,57.26,0,60,60,0,0,57.26,77.77,58,80,60,
12/5/2018 07:45,76.52,58.22,0.09,32,59,0,0,58.22,76.52,58,80,60,
12/5/2018 08:00,75.46,60.42,18.87,0,59,0,0,60.43,75.46,58,80,60,
12/5/2018 08:15,74.57,62.62,199.58,0,59,0,0,62.62,74.57,58,80,60,
12/5/2018 08:30,80.7,59.1,250.27,0,60,0,0,59.1,80.7,58,80,60,
12/5/2018 08:45,77.21,61.79,299.01,0,60,0,0,61.79,77.21,58.71,80,59.49,
12/5/2018 09:00,71.84,66.36,347,45,60,0,0,66.36,71.84,65,80,55,
12/5/2018 09:15,73.76,66.66,380.29,0,59,0,0,66.66,73.76,65,80,55,
12/5/2018 09:30,73.34,67.59,403.9,0,59,0,0,67.59,73.34,65,80,55,
12/5/2018 09:45,72.1,69.08,422.94,0,60,0,0,69.09,72.09,65,80,55,
12/5/2018 10:00,71.99,71.11,443.26,0,60,0,0,71.12,71.99,65,80,55,
12/5/2018 10:15,72,72.11,472.54,0,59,0,0,72.12,72,65,80,55,
12/5/2018 10:30,68.07,73.6,493.33,0,59,0,0,73.61,68.07,65,80,55,
12/5/2018 10:45,67.94,74.64,528.71,0,60,0,0,74.65,67.94,65,80,55,
12/5/2018 11:00,66.95,75.6,525.91,0,59,0,0,75.61,66.95,65,80,55,
12/5/2018 11:15,66.08,76.31,552.73,0,59,0,0,76.31,66.08,65,80,55,
12/5/2018 11:30,65.38,76.88,540.06,0,60,0,0,76.88,65.38,65,80,55,
12/5/2018 11:45,64.36,77.96,551.01,0,60,0,0,77.96,64.36,65,80,55,
12/5/2018 12:00,64.07,78.95,581.9,0,59,0,0,78.96,64.07,65,80,55,
12/5/2018 12:15,61.88,79.1,715.24,0,59,0,0,79.1,61.88,65,80,55,
12/5/2018 12:30,61.22,79.15,639.97,0,59,0,0,79.15,61.22,65,80,55,
12/5/2018 12:45,63.44,79.22,554.79,0,60,0,0,79.22,63.45,65,80,55,
12/5/2018 13:00,61.48,79.31,543.4,0,59,0,0,79.32,61.48,65,80,55,
12/5/2018 13:15,59.97,77.76,550.72,0,59,0,0,77.76,59.97,65,80,55,
12/5/2018 13:30,62.43,78.86,546.15,0,59,0,0,78.86,62.43,65,80,55,
12/5/2018 13:45,60.16,79.52,547.59,0,60,0,0,79.52,60.16,65,80,55,
12/5/2018 14:00,59.89,79.72,524.78,0,60,0,0,79.72,59.89,65,80,55,
12/5/2018 14:15,58.45,80.43,527.63,0,60,0,0,80.44,58.45,65,80,55,
12/5/2018 14:30,57.01,81.36,555.71,0,60,0,0,81.37,57.02,65,80,55,
12/5/2018 14:45,53.64,80.18,529.68,0,60,0,0,80.18,53.64,65,80,55,
12/5/2018 15:00,55.6,79.61,470.2,0,58,0,0,79.61,55.6,65,80,55,
12/5/2018 15:15,58.86,78.15,407.31,0,59,0,0,78.15,58.86,65,80,55,
12/5/2018 15:30,59.65,78.51,473.8,0,60,0,0,78.51,59.65,65,80,55,
12/5/2018 15:45,61.87,76.81,425.48,0,59,0,0,76.81,61.87,65,80,55,
12/5/2018 16:00,66.9,71.88,256.71,0,58,0,0,71.89,66.9,65,80,55,
12/5/2018 16:15,75.06,67.09,229.83,0,60,0,0,67.09,75.06,65,80,55,
12/5/2018 16:30,72.86,66.52,224.82,0,56,0,0,66.52,72.85,65,80,55,
12/5/2018 16:45,73.44,67.94,214.89,13,57,0,0,67.94,73.44,65,80,55,
12/5/2018 17:00,72.19,65.9,204.95,0,60,0,0,65.91,72.19,65,80,55,
12/5/2018 17:15,68.78,67.73,191.28,0,60,0,0,67.74,68.78,62.94,80,58.43,
12/5/2018 17:30,75.04,63.57,196.15,0,60,0,0,63.57,75.04,62,80,60,
12/5/2018 17:45,74.45,66.19,187.23,0,60,0,0,66.19,74.45,62,80,60,
12/5/2018 18:00,74.93,63.13,178.71,0,60,0,0,63.13,74.93,62,80,60,
12/5/2018 18:15,70.58,66.35,187.71,0,55,0,0,66.35,70.59,62,80,60,
12/5/2018 18:30,77.54,63.79,187.06,41,60,0,0,63.79,77.55,62,80,60,
12/5/2018 18:45,74.9,62.73,186.1,27,60,0,0,62.73,74.9,62,80,60,
12/5/2018 19:00,71.56,64.99,182.79,0,58,0,0,64.99,71.56,62,80,60,
12/5/2018 19:15,79.51,60.23,191.15,0,58,0,0,60.23,79.51,57.18,80,66.89,
12/5/2018 19:30,84.41,57.1,183.81,0,58,0,0,57.1,84.41,55,80,70,
12/5/2018 19:45,84.1,58.63,188.57,0,59,0,0,58.63,84.1,55,80,70,
12/5/2018 20:00,78.68,59.91,180.25,0,60,0,0,59.91,78.68,55,80,70,
12/5/2018 20:15,80.72,59.63,186.49,0,60,0,0,59.63,80.72,55,80,70,
12/5/2018 20:30,80.87,57.11,188.01,0,60,0,0,57.11,80.87,55,80,70,
12/5/2018 20:45,83.43,56.41,189.38,0,60,0,0,56.41,83.43,55,80,70,
12/5/2018 21:00,78.06,60,0,0,60,0,0,60.01,78.06,55,80,70,
12/5/2018 21:15,83.65,54.91,0,60,60,0,0,54.91,83.65,55,80,70,
12/5/2018 21:30,79.53,56.8,0,0,60,0,0,56.81,79.53,55,80,70,
12/5/2018 21:45,77.51,59.53,0,0,60,0,0,59.53,77.51,55,80,70,
12/5/2018 22:00,84.55,56.85,0,34,60,0,0,56.85,84.55,55,80,70,
12/5/2018 22:15,82.35,55.39,0,36,60,0,0,55.39,82.35,55,80,70,
12/5/2018 22:30,77.79,58.62,0,0,60,0,0,58.62,77.79,55,80,70,
12/5/2018 22:45,84.19,57.69,0,23,60,0,0,57.7,84.19,55,80,70,
12/5/2018 23:00,82.29,55.77,0,10,60,0,0,55.77,82.29,55,80,70,
12/5/2018 23:15,78.18,58.6,0,0,60,0,0,58.6,78.18,55,80,70,
12/5/2018 23:30,84.34,57.85,0,13,56,0,0,57.85,84.34,55,80,70,
12/5/2018 23:45,83.87,56.37,0,0,60,0,0,56.37,83.87,55,80,70,
12/6/2018 00:00,82.08,59.55,0,0,60,0,0,59.55,82.08,55,80,70,
12/6/2018 00:15,86.81,55.99,0,0,60,0,0,56,86.81,55,80,70,
12/6/2018 00:30,80.74,59.72,0,0,60,0,0,59.73,80.74,55,80,70,
12/6/2018 00:45,87.98,55.54,0,43,60,0,0,55.55,87.98,55,80,70,
12/6/2018 01:00,81.02,59.44,0,0,60,0,0,59.44,81.02,55,80,70,
12/6/2018 01:15,89.44,55.33,0,60,60,0,0,55.33,89.44,55,80,70,
12/6/2018 01:30,82.19,58.73,0,0,60,0,0,58.74,82.19,55,80,70,
12/6/2018 01:45,88.97,55.48,0,56,56,0,0,55.49,88.97,55,80,70,
12/6/2018 02:00,82.55,58.1,0,0,56,0,0,58.1,82.55,55,80,70,
12/6/2018 02:15,90.67,55.42,0,60,60,0,0,55.43,90.67,55,80,70,
12/6/2018 02:30,86.28,58.83,0,0,55,0,0,58.84,86.27,55,80,70,
12/6/2018 02:45,91.65,55.55,0,58,58,0,0,55.55,91.65,55,80,70,
12/6/2018 03:00,83.03,59.84,0,0,60,0,0,59.84,83.03,55,80,70,
12/6/2018 03:15,88.9,56.23,0,0,58,0,0,56.23,88.9,55,80,70,
12/6/2018 03:30,85.37,59.58,0,0,57,0,0,59.58,85.37,55,80,70,
12/6/2018 03:45,86.42,56.88,0,0,58,0,0,56.88,86.42,55,80,70,
12/6/2018 04:00,90.52,56.58,0,51,60,0,0,56.58,90.52,55,80,70,
12/6/2018 04:15,83.92,59.22,0,0,60,0,0,59.22,83.92,55,80,70,
12/6/2018 04:30,89.47,56.23,0,0,60,0,0,56.23,89.47,55,80,70,
12/6/2018 04:45,90.03,57.71,0,18,60,0,0,57.71,90.03,55,80,70,
12/6/2018 05:00,85.17,57.7,0,0,60,0,0,57.7,85.17,55,80,70,
12/6/2018 05:15,90.87,55.86,0,60,60,0,0,55.86,90.87,55,80,70,
12/6/2018 05:30,83.23,59.17,0,0,60,0,0,59.17,83.23,55,80,70,
12/6/2018 05:45,90.85,55.91,0,16,60,0,0,55.91,90.85,55,80,70,
12/6/2018 06:00,82.16,60.29,0,0,60,0,0,60.29,82.16,55,80,70,
12/6/2018 06:15,90.02,56.57,0,0,60,0,0,56.57,90.01,55,80,70,
12/6/2018 06:30,90.43,58.04,0,13,60,0,0,58.04,90.43,55,80,70,
12/6/2018 06:45,83.32,57.62,0,0,56,0,0,57.62,83.31,55,80,70,
12/6/2018 07:00,87.9,58.41,0,0,60,0,0,58.41,87.9,55.03,80,69.92,
12/6/2018 07:15,84.13,57.53,0,60,60,0,0,57.53,84.13,58,80,60,
12/6/2018 07:30,79.29,58.55,0,21,60,0,0,58.55,79.29,58,80,60,
12/6/2018 07:45,77.99,61.68,0,0,60,0,0,61.69,77.98,58,80,60,
12/6/2018 08:00,79.2,61.9,4.94,0,60,0,0,61.91,79.2,58,80,60,
12/6/2018 08:15,81.63,59.39,208.68,0,60,0,0,59.39,81.63,58,80,60,
12/6/2018 08:30,80.15,60.62,240.45,0,60,0,0,60.62,80.15,58,80,60,
12/6/2018 08:45,78.61,62.67,295.57,0,55,0,0,62.68,78.61,58.06,80,59.96,
12/6/2018 09:00,70.44,67.31,336.46,0,56,0,0,67.31,70.44,65,80,55,
12/6/2018 09:15,73.62,66.88,376.96,0,55,0,0,66.88,73.62,65,80,55,
12/6/2018 09:30,72,68.1,391.13,0,57,0,0,68.1,72,65,80,55,
12/6/2018 09:45,70.18,70.25,416.41,0,60,0,0,70.25,70.18,65,80,55,
12/6/2018 10:00,68.51,72.32,450.62,0,58,0,0,72.33,68.51,65,80,55,
12/6/2018 10:15,66.01,73.68,471.96,0,57,0,0,73.68,66.01,65,80,55,
12/6/2018 10:30,66.89,72.92,460.91,0,60,0,0,72.93,66.89,65,80,55,
12/6/2018 10:45,67.86,73.18,489.97,0,55,0,0,73.18,67.86,65,80,55,
12/6/2018 11:00,64.7,74.57,525.79,0,60,0,0,74.57,64.7,65,80,55,
12/6/2018 11:15,63.44,74.8,501.44,0,60,0,0,74.8,63.44,65,80,55,
12/6/2018 11:30,65,74.88,427.76,0,55,0,0,74.88,65,65,80,55,
12/6/2018 11:45,65.02,75.39,535.03,0,60,0,0,75.39,65.02,65,80,55,
12/6/2018 12:00,63.75,73.88,481.1,0,56,0,0,73.89,63.75,65,80,55,
12/6/2018 12:15,63.76,73.47,516.39,0,55,0,0,73.47,63.76,65,80,55,
12/6/2018 12:30,64.54,72.92,469.5,0,60,0,0,72.92,64.54,65,80,55,
12/6/2018 12:45,64.62,72.93,517.7,0,60,0,0,72.93,64.62,65,80,55,
12/6/2018 13:00,62.65,72.28,487.61,0,60,0,0,72.28,62.64,65,80,55,
12/6/2018 13:15,63.91,70.39,436.83,0,55,0,0,70.39,63.91,65,80,55,
12/6/2018 13:30,65.18,69.11,395.04,0,60,0,0,69.11,65.18,65,80,55,
12/6/2018 13:45,65.47,71.6,554.19,0,60,0,0,71.6,65.47,65,80,55,
12/6/2018 14:00,60.21,76.04,568.93,0,60,0,0,76.05,60.21,65,80,55,
12/6/2018 14:15,56.28,76.99,529.87,0,60,0,0,76.99,56.28,65,80,55,
12/6/2018 14:30,53.62,75.35,527.45,0,60,0,0,75.35,53.62,65,80,55,
12/6/2018 14:45,52.73,75.48,516.35,0,56,0,0,75.49,52.73,65,80,55,
12/6/2018 15:00,54.78,75.44,473.77,0,60,0,0,75.44,54.78,65,80,55,
12/6/2018 15:15,56.05,75.19,426.57,0,60,0,0,75.19,56.05,65,80,55,
12/6/2018 15:30,67.09,71.77,400.27,0,56,0,0,71.77,67.09,65,80,55,
12/6/2018 15:45,62.87,73.46,387.17,0,56,0,0,73.46,62.87,65,80,55,
12/6/2018 16:00,68.66,67.47,250.86,0,60,0,0,67.48,68.66,65,80,55,
12/6/2018 16:15,75.74,65.97,249.49,58,58,0,0,65.97,75.74,65,80,55,
12/6/2018 16:30,71.17,68.29,217.17,0,60,0,0,68.29,71.17,65,80,55,
12/6/2018 16:45,72.93,68.48,203.97,0,58,0,0,68.48,72.93,65,80,55,
12/6/2018 17:00,73.93,65.02,193.98,57,58,0,0,65.03,73.92,65,80,55,
12/6/2018 17:15,71.88,67.18,191.01,0,60,0,0,67.18,71.88,62.9,80,58.5,
12/6/2018 17:30,76.91,64.93,181.24,0,56,0,0,64.93,76.91,62,80,60,
12/6/2018 17:45,80.05,62.53,189.7,60,60,0,0,62.53,80.05,62,80,60,
12/6/2018 18:00,73.92,67.01,188.61,0,56,0,0,67.02,73.92,62,80,60,
12/6/2018 18:15,78.93,63.74,189.11,0,60,0,0,63.74,78.93,62,80,60,
12/6/2018 18:30,81.81,64.45,192.65,18,60,0,0,64.45,81.81,62,80,60,
12/6/2018 18:45,76.54,64.45,184.99,0,56,0,0,64.45,76.54,62,80,60,
12/6/2018 19:00,82.58,63.63,188.56,41,57,0,0,63.63,82.58,62,80,60,
12/6/2018 19:15,79.38,63.35,184.08,0,60,0,0,63.35,79.38,57.17,80,66.9,
12/6/2018 19:30,85.95,59.58,191.14,0,60,0,0,59.58,85.95,55,80,70,
12/6/2018 19:45,87.4,58.36,192.4,0,60,0,0,58.36,87.4,55,80,70,
12/6/2018 20:00,87.96,57.56,186.79,0,56,0,0,57.56,87.96,55,80,70,
12/6/2018 20:15,88.84,56.99,187.67,0,60,0,0,57,88.84,55,80,70,
12/6/2018 20:30,89,56.64,187.47,0,60,0,0,56.64,89,55,80,70,
12/6/2018 20:45,89.46,56.75,184.62,0,60,0,0,56.75,89.46,55,80,70,
12/6/2018 21:00,89.23,56.35,183.37,0,57,0,0,56.35,89.23,55,80,70,
12/6/2018 21:15,89.81,56.03,183.78,0,56,0,0,56.04,89.81,55,80,70,
12/6/2018 21:30,91.91,56.68,185.18,0,56,0,0,56.69,91.91,55,80,70,
12/6/2018 21:45,89.7,55.91,185.15,60,60,0,0,55.91,89.7,55,80,70,
12/6/2018 22:00,90.12,56.53,184.84,0,60,0,0,56.54,90.12,55,80,70,
12/6/2018 22:15,90.28,56.01,191.33,0,59,0,0,56.01,90.28,55,80,70,
12/6/2018 22:30,89.48,56.51,186.12,0,60,0,0,56.51,89.48,55,80,70,
12/6/2018 22:45,86.73,57.24,0,0,59,0,0,57.24,86.73,55,80,70,
12/6/2018 23:00,91.27,55.82,0,59,59,0,0,55.82,91.27,55,80,70,
12/6/2018 23:15,85.43,57.83,0,0,59,0,0,57.83,85.43,55,80,70,
12/6/2018 23:30,90.76,55.39,0,59,59,0,0,55.39,90.75,55,80,70,
12/6/2018 23:45,85.65,59.26,0,0,60,0,0,59.26,85.65,55,80,70,
12/7/2018 00:00,91.21,56.27,0,0,59,0,0,56.27,91.21,55,80,70,
12/7/2018 00:15,90.6,58.4,0,0,59,0,0,58.4,90.6,55,80,70,
12/7/2018 00:30,87.59,58.36,0,0,59,0,0,58.36,87.59,55,80,70,
12/7/2018 00:45,92.98,56.26,0,0,59,0,0,56.26,92.98,55,80,70,
12/7/2018 01:00,94.36,55.93,0,59,59,0,0,55.93,94.36,55,80,70,
12/7/2018 01:15,86.74,59.45,0,0,59,0,0,59.45,86.74,55,80,70,
12/7/2018 01:30,92.07,56.58,0,0,60,0,0,56.59,92.07,55,80,70,
12/7/2018 01:45,93.87,56.05,0,55,59,0,0,56.05,93.87,55,80,70,
12/7/2018 02:00,86.45,58.86,0,0,60,0,0,58.86,86.45,55,80,70,
12/7/2018 02:15,92.65,56.4,0,0,60,0,0,56.41,92.65,55,80,70,
12/7/2018 02:30,94.55,55.78,0,59,59,0,0,55.78,94.55,55,80,70,
12/7/2018 02:45,85.87,59.89,0,0,59,0,0,59.89,85.87,55,80,70,
12/7/2018 03:00,88.14,57.88,0,0,60,0,0,57.88,88.14,55,80,70,
12/7/2018 03:15,93.57,56.55,0,0,59,0,0,56.55,93.57,55,80,70,
12/7/2018 03:30,96.62,55.73,0,59,59,0,0,55.73,96.62,55,80,70,
12/7/2018 03:45,85.2,59.39,0,0,59,0,0,59.39,85.2,55,80,70,
12/7/2018 04:00,90.16,56.09,0,0,59,0,0,56.1,90.16,55,80,70,
12/7/2018 04:15,89.41,58.99,0,0,59,0,0,58.99,89.41,55,80,70,
12/7/2018 04:30,87.71,56.78,0,0,59,0,0,56.79,87.71,55,80,70,
12/7/2018 04:45,92.98,57.41,0,13,60,0,0,57.42,92.98,55,80,70,
12/7/2018 05:00,88.14,57.75,0,0,60,0,0,57.75,88.14,55,80,70,
12/7/2018 05:15,93.32,55.71,0,59,59,0,0,55.72,93.32,55,80,70,
12/7/2018 05:30,84.94,59.43,0,0,60,0,0,59.43,84.94,55,80,70,
12/7/2018 05:45,90.97,56.09,0,0,58,0,0,56.1,90.97,55,80,70,
12/7/2018 06:00,85.45,59.71,0,0,60,0,0,59.71,85.45,55,80,70,
12/7/2018 06:15,89.23,56.31,0,0,59,0,0,56.31,89.23,55,80,70,
12/7/2018 06:30,83.76,59.78,0,0,60,0,0,59.78,83.76,55,80,70,
12/7/2018 06:45,88.87,55.87,0,11,59,0,0,55.87,88.87,55,80,70,
12/7/2018 07:00,83.08,58.86,0,0,60,0,0,58.86,83.08,55,80,70,
12/7/2018 07:15,78.71,62.19,0,0,60,0,0,62.19,78.71,58,80,60,
12/7/2018 07:30,83.84,60.92,0,13,59,0,0,60.92,83.84,58,80,60,
12/7/2018 07:45,85.75,57.8,0,59,60,0,0,57.8,85.74,58,80,60,
12/7/2018 08:00,82.38,59.3,4.22,0,59,0,0,59.31,82.38,58,80,60,
12/7/2018 08:15,79.16,63.02,202.59,0,59,0,0,63.02,79.16,58,80,60,
12/7/2018 08:30,84.51,60.06,238.21,0,59,0,0,60.06,84.51,58,80,60,
